transaction_id,items
2969,"Bread, Biscuits, Eggs, Butter, Chips"
2970,"Milk, Chips, Butter"
2971,"Butter, Cheese"
2972,"Bread, Milk, Jam, Butter"
2973,"Bread, Milk, Eggs, Butter"
2974,"Diapers, Chips, Eggs, Beer"
2975,"Biscuits, Milk, Eggs"
2976,"Biscuits, Milk, Beer"
2977,"Bread, Diapers"
2978,"Biscuits, Jam, Cheese"
2979,"Milk, Cheese"
2980,"Beer, Diapers, Butter"
2981,"Biscuits, Milk, Chips"
2982,"Chips, Butter"
2983,"Beer, Diapers, Butter"
2984,"Biscuits, Bread, Jam"
2985,"Cheese, Bread, Milk, Butter"
2986,"Bread, Cheese"
2987,"Bread, Milk, Diapers, Beer"
2988,"Bread, Milk, Biscuits, Eggs, Cheese, Beer"
2989,"Bread, Chips, Jam, Beer"
2990,Eggs
2991,"Bread, Jam, Butter"
2992,Milk
2993,"Biscuits, Jam, Beer"
2994,"Diapers, Butter"
2995,Milk
2996,"Diapers, Milk, Eggs, Butter"
2997,"Diapers, Milk, Eggs"
2998,"Bread, Milk, Butter, Cheese, Beer"
2999,"Biscuits, Bread, Butter"
3000,Butter
3001,"Bread, Biscuits, Eggs, Butter, Chips, Beer"
3002,"Biscuits, Eggs, Butter, Chips, Beer"
3003,"Eggs, Jam"
3004,"Milk, Chips"
3005,"Cheese, Diapers, Beer"
3006,"Bread, Milk, Eggs, Butter, Cheese"
3007,"Eggs, Cheese"
3008,"Milk, Jam, Eggs, Chips, Beer"
3009,"Bread, Milk, Butter"
3010,"Bread, Milk, Eggs"
3011,"Bread, Butter"
3012,"Beer, Milk, Jam, Butter"
3013,"Jam, Butter"
3014,"Milk, Diapers, Beer"
3015,"Biscuits, Bread, Butter"
3016,"Cheese, Bread, Butter"
3017,"Biscuits, Milk, Eggs, Cheese"
3018,"Bread, Milk, Jam, Cheese"
3019,"Cheese, Milk, Biscuits, Butter"
3020,"Milk, Jam"
3021,"Bread, Milk, Diapers, Butter"
3022,"Bread, Eggs, Butter, Cheese, Beer"
3023,"Bread, Eggs, Butter"
3024,"Milk, Jam"
3025,"Biscuits, Milk"
3026,"Bread, Chips, Butter"
3027,"Jam, Butter"
3028,"Milk, Eggs"
3029,"Bread, Milk, Butter, Cheese, Chips"
3030,"Cheese, Bread, Beer"
3031,"Bread, Jam"
3032,"Bread, Eggs, Butter"
3033,"Cheese, Chips, Biscuits, Beer"
3034,"Milk, Eggs"
3035,Beer
3036,"Jam, Butter"
3037,"Biscuits, Milk"
3038,"Cheese, Bread, Butter"
3039,"Milk, Eggs, Diapers, Chips, Beer"
3040,"Bread, Chips, Beer"
3041,"Biscuits, Bread, Milk, Cheese"
3042,"Bread, Diapers, Butter"
3043,"Bread, Butter, Cheese, Diapers, Beer"
3044,"Milk, Butter"
3045,Milk
3046,"Biscuits, Bread, Milk"
3047,"Diapers, Milk, Eggs, Biscuits"
3048,"Bread, Milk, Butter, Diapers, Chips"
3049,"Milk, Chips, Jam"
3050,"Milk, Eggs"
3051,"Biscuits, Bread, Milk, Cheese"
3052,"Beer, Bread, Biscuits, Butter"
3053,"Biscuits, Milk, Chips"
3054,"Milk, Beer"
3055,"Biscuits, Milk, Butter"
3056,"Bread, Cheese"
3057,"Biscuits, Eggs, Butter"
3058,"Milk, Diapers, Cheese"
3059,"Beer, Diapers, Eggs, Cheese"
3060,"Biscuits, Bread, Butter"
3061,"Bread, Chips, Butter"
3062,"Biscuits, Bread, Butter, Beer"
3063,"Milk, Jam, Eggs, Butter, Chips"
3064,"Biscuits, Chips, Eggs"
3065,"Biscuits, Bread, Butter"
3066,"Bread, Milk"
3067,"Milk, Chips"
3068,"Bread, Milk, Butter"
3069,Jam
3070,"Biscuits, Chips, Cheese"
3071,Cheese
3072,"Bread, Milk, Eggs, Butter, Cheese"
3073,"Milk, Biscuits, Jam, Eggs, Cheese, Butter"
3074,Jam
3075,"Bread, Jam, Cheese, Diapers, Beer"
3076,"Biscuits, Milk"
3077,"Eggs, Cheese"
3078,"Bread, Eggs, Diapers, Chips, Beer"
3079,"Bread, Milk, Biscuits, Eggs, Butter"
3080,"Beer, Bread, Butter"
3081,"Bread, Milk"
3082,"Milk, Chips, Eggs, Beer"
3083,"Milk, Eggs"
3084,"Bread, Jam"
3085,"Eggs, Cheese"
3086,"Jam, Butter"
3087,"Diapers, Beer"
3088,"Bread, Chips, Milk, Butter"
3089,"Biscuits, Diapers, Beer"
3090,"Biscuits, Eggs"
3091,"Beer, Milk, Diapers, Butter"
3092,"Cheese, Butter"
3093,"Beer, Diapers, Bread, Butter"
3094,"Bread, Milk, Butter"
3095,"Bread, Milk, Eggs, Butter, Cheese, Chips"
3096,Milk
3097,"Bread, Milk, Butter, Cheese, Diapers, Chips"
3098,"Biscuits, Bread, Eggs, Butter"
3099,"Cheese, Bread, Milk, Butter"
3100,"Beer, Diapers, Eggs, Cheese"
3101,"Bread, Milk, Biscuits, Butter, Cheese"
3102,"Jam, Cheese"
3103,"Biscuits, Bread, Butter"
3104,"Beer, Milk, Diapers, Butter"
3105,"Bread, Chips, Cheese"
3106,"Bread, Butter, Diapers, Chips, Beer"
3107,"Bread, Milk, Biscuits, Butter, Cheese"
3108,"Biscuits, Bread, Diapers, Beer"
3109,"Bread, Jam, Butter"
3110,"Milk, Chips, Eggs, Cheese"
3111,"Beer, Diapers, Butter"
3112,"Cheese, Bread, Butter"
3113,"Milk, Diapers, Beer"
3114,"Diapers, Eggs, Beer"
3115,"Bread, Eggs, Butter"
3116,"Biscuits, Diapers, Chips, Cheese"
3117,"Biscuits, Eggs"
3118,"Bread, Butter"
3119,"Milk, Eggs, Beer"
3120,"Bread, Butter"
3121,"Bread, Biscuits, Eggs, Jam, Cheese, Butter"
3122,"Biscuits, Bread, Eggs"
3123,"Beer, Diapers, Butter"
3124,"Bread, Milk, Cheese"
3125,"Bread, Milk, Eggs, Diapers, Beer"
3126,"Biscuits, Diapers"
3127,"Bread, Jam, Butter"
3128,"Milk, Eggs, Butter"
3129,"Biscuits, Bread, Milk"
3130,Eggs
3131,"Bread, Diapers, Butter"
3132,"Bread, Eggs, Butter, Diapers, Beer"
3133,"Cheese, Bread, Chips, Butter"
3134,"Bread, Diapers, Butter, Beer"
3135,"Bread, Milk, Butter, Chips, Beer"
3136,"Biscuits, Milk"
3137,"Beer, Bread, Diapers, Butter"
3138,"Biscuits, Bread"
3139,"Bread, Milk, Biscuits, Butter, Chips"
3140,"Biscuits, Jam, Cheese"
3141,"Milk, Butter"
3142,"Biscuits, Milk, Cheese"
3143,"Biscuits, Diapers, Beer"
3144,"Biscuits, Butter, Diapers, Chips, Beer"
3145,"Cheese, Chips, Butter"
3146,"Eggs, Cheese"
3147,"Milk, Jam, Butter"
3148,"Bread, Milk, Butter, Diapers, Beer"
3149,"Bread, Milk, Eggs, Diapers, Beer"
3150,"Bread, Butter"
3151,"Biscuits, Butter"
3152,"Chips, Eggs, Cheese"
3153,"Beer, Bread, Butter"
3154,"Biscuits, Cheese"
3155,"Diapers, Eggs, Beer"
3156,"Cheese, Bread, Beer"
3157,"Bread, Milk, Jam, Eggs, Cheese, Beer"
3158,"Milk, Eggs, Butter, Cheese, Beer"
3159,"Bread, Milk, Butter"
3160,"Chips, Eggs"
3161,"Bread, Milk, Biscuits, Butter, Chips"
3162,"Cheese, Diapers, Beer, Butter"
3163,"Beer, Diapers, Eggs, Jam"
3164,"Bread, Milk, Butter"
3165,"Jam, Eggs"
3166,"Biscuits, Diapers, Beer"
3167,"Biscuits, Jam, Eggs, Diapers, Beer"
3168,"Diapers, Milk, Eggs, Beer"
3169,"Eggs, Butter"
3170,"Cheese, Milk, Butter"
3171,"Biscuits, Butter, Diapers, Chips, Beer"
3172,"Milk, Eggs"
3173,"Beer, Jam, Butter"
3174,"Chips, Eggs"
3175,"Bread, Milk, Butter, Cheese"
3176,Chips
3177,"Bread, Milk, Butter"
3178,"Bread, Milk, Eggs, Butter"
3179,"Bread, Milk, Biscuits, Eggs, Butter"
3180,"Bread, Milk, Biscuits, Butter, Diapers, Chips, Beer"
3181,"Milk, Chips, Butter"
3182,"Bread, Butter"
3183,"Biscuits, Milk, Chips"
3184,"Eggs, Jam"
3185,"Bread, Biscuits, Eggs, Butter, Diapers, Beer"
3186,"Bread, Milk, Jam, Butter"
3187,Diapers
3188,"Chips, Eggs, Butter"
3189,"Milk, Chips"
3190,"Bread, Eggs"
3191,"Biscuits, Eggs, Butter"
3192,"Milk, Chips"
3193,"Eggs, Cheese"
3194,"Diapers, Eggs, Butter"
3195,"Bread, Butter, Beer"
3196,"Bread, Milk, Eggs, Butter, Cheese"
3197,"Bread, Biscuits, Eggs, Butter, Diapers"
3198,"Biscuits, Milk"
3199,"Bread, Milk, Biscuits, Butter, Cheese"
3200,"Cheese, Butter"
3201,"Cheese, Bread, Eggs, Butter"
3202,"Bread, Chips, Eggs, Jam"
3203,"Biscuits, Milk, Eggs"
3204,"Cheese, Beer"
3205,"Milk, Butter"
3206,"Biscuits, Milk, Butter"
3207,"Cheese, Bread, Milk, Butter"
3208,"Bread, Eggs, Butter, Diapers, Beer"
3209,"Bread, Milk, Butter, Diapers, Beer"
3210,Butter
3211,"Biscuits, Milk, Eggs, Cheese"
3212,"Bread, Milk, Butter, Cheese, Chips"
3213,"Milk, Butter"
3214,"Biscuits, Butter"
3215,"Biscuits, Bread, Butter"
3216,"Biscuits, Eggs"
3217,"Biscuits, Bread, Jam, Butter"
3218,"Bread, Biscuits, Eggs, Jam, Butter, Diapers, Beer"
3219,"Bread, Milk, Eggs, Butter, Chips"
3220,"Cheese, Milk, Jam, Beer"
3221,"Bread, Milk, Cheese, Butter, Diapers, Beer"
3222,"Biscuits, Bread, Milk"
3223,"Chips, Eggs, Butter"
3224,"Chips, Eggs"
3225,"Bread, Milk, Jam, Beer"
3226,"Bread, Butter"
3227,"Eggs, Cheese"
3228,"Bread, Chips, Butter"
3229,"Chips, Eggs, Butter"
3230,"Biscuits, Bread"
3231,"Chips, Cheese"
3232,"Biscuits, Milk"
3233,"Diapers, Bread, Eggs, Beer"
3234,"Diapers, Jam, Beer"
3235,"Bread, Butter"
3236,"Bread, Beer"
3237,"Bread, Butter, Cheese, Diapers, Chips, Beer"
3238,"Bread, Butter"
3239,"Diapers, Eggs, Butter"
3240,"Bread, Butter"
3241,"Milk, Chips, Cheese"
3242,"Jam, Butter"
3243,"Milk, Chips, Cheese"
3244,"Biscuits, Bread, Butter"
3245,"Bread, Milk, Butter, Cheese, Chips"
3246,"Biscuits, Milk, Jam, Cheese"
3247,"Milk, Jam, Eggs, Butter, Beer"
3248,"Jam, Eggs, Butter"
3249,"Bread, Milk, Eggs, Butter, Beer"
3250,"Bread, Milk"
3251,"Bread, Milk, Butter"
3252,"Bread, Milk, Butter"
3253,"Diapers, Eggs, Beer"
3254,"Milk, Butter, Cheese, Diapers, Beer"
3255,"Bread, Milk, Diapers, Butter"
3256,"Bread, Butter, Cheese, Diapers, Beer"
3257,"Beer, Eggs, Butter"
3258,"Jam, Beer"
3259,"Milk, Cheese"
3260,"Bread, Butter, Cheese"
3261,"Bread, Chips"
3262,"Chips, Eggs"
3263,"Biscuits, Bread, Butter"
3264,"Bread, Milk, Biscuits, Butter, Diapers, Beer"
3265,"Biscuits, Bread, Butter"
3266,"Beer, Butter"
3267,"Biscuits, Cheese"
3268,"Bread, Butter"
3269,"Milk, Eggs"
3270,"Bread, Butter"
3271,"Milk, Chips"
3272,"Diapers, Chips"
3273,Cheese
3274,Cheese
3275,"Bread, Milk, Cheese, Eggs, Butter"
3276,"Biscuits, Bread, Cheese"
3277,"Biscuits, Bread"
3278,"Bread, Jam, Butter"
3279,"Bread, Biscuits, Butter, Diapers, Chips, Beer"
3280,"Biscuits, Chips, Beer"
3281,"Bread, Cheese, Diapers, Chips, Beer"
3282,"Milk, Butter"
3283,"Diapers, Beer"
3284,"Biscuits, Eggs"
3285,"Biscuits, Jam, Cheese"
3286,"Cheese, Bread, Biscuits, Butter"
3287,"Jam, Eggs, Butter"
3288,"Bread, Jam, Butter"
3289,"Bread, Milk, Jam, Butter, Diapers, Chips, Beer"
3290,"Milk, Cheese"
3291,"Bread, Butter"
3292,"Bread, Milk"
3293,"Bread, Chips, Milk, Butter"
3294,"Diapers, Milk, Eggs"
3295,"Diapers, Eggs, Beer"
3296,"Milk, Eggs, Butter"
3297,Biscuits
3298,"Cheese, Bread, Milk, Butter"
3299,"Biscuits, Milk, Diapers, Beer"
3300,"Beer, Bread, Jam, Butter"
3301,"Bread, Butter"
3302,"Bread, Diapers, Beer"
3303,"Bread, Milk, Jam, Butter"
3304,"Bread, Eggs, Butter"
3305,"Milk, Biscuits, Eggs, Butter, Chips"
3306,"Cheese, Bread, Jam, Butter"
3307,"Bread, Chips, Eggs, Butter"
3308,"Milk, Eggs, Butter, Cheese, Chips"
3309,"Bread, Chips, Diapers, Beer"
3310,"Diapers, Milk, Eggs, Beer"
3311,"Biscuits, Bread"
3312,"Bread, Chips, Butter"
3313,"Bread, Jam, Butter, Cheese, Diapers"
3314,"Chips, Eggs, Butter"
3315,"Biscuits, Butter"
3316,"Beer, Bread, Chips, Butter"
3317,Butter
3318,"Bread, Butter"
3319,"Bread, Cheese"
3320,"Bread, Biscuits, Eggs, Butter, Chips"
3321,"Beer, Diapers, Eggs, Cheese"
3322,"Cheese, Chips, Beer"
3323,"Bread, Cheese, Jam, Butter, Diapers, Beer"
3324,"Bread, Chips"
3325,"Milk, Cheese"
3326,"Beer, Milk, Eggs, Butter"
3327,"Milk, Jam"
3328,"Beer, Chips, Butter"
3329,"Bread, Chips, Jam, Beer"
3330,"Bread, Diapers, Butter"
3331,"Bread, Milk, Butter"
3332,"Bread, Butter, Cheese"
3333,"Bread, Chips, Eggs, Butter"
3334,"Biscuits, Eggs, Butter, Diapers, Beer"
3335,"Bread, Milk, Diapers, Butter"
3336,"Bread, Milk"
3337,"Bread, Milk, Eggs, Butter, Chips"
3338,"Bread, Butter, Cheese"
3339,"Biscuits, Bread, Butter"
3340,"Bread, Jam"
3341,"Bread, Milk, Biscuits, Butter, Diapers, Beer"
3342,"Milk, Chips, Eggs"
3343,"Bread, Biscuits, Jam, Butter, Diapers"
3344,"Beer, Diapers, Butter"
3345,"Milk, Butter"
3346,"Biscuits, Eggs"
3347,"Milk, Chips, Eggs"
3348,"Bread, Eggs, Butter, Diapers, Chips"
3349,"Eggs, Cheese"
3350,"Biscuits, Eggs, Diapers, Chips, Beer"
3351,"Bread, Milk, Eggs, Butter"
3352,"Biscuits, Milk, Eggs, Beer"
3353,"Bread, Chips, Diapers, Beer"
3354,"Bread, Eggs"
3355,"Biscuits, Chips"
3356,"Biscuits, Bread, Milk, Beer"
3357,"Bread, Butter, Beer"
3358,"Biscuits, Beer"
3359,"Cheese, Biscuits, Eggs, Butter"
3360,"Cheese, Eggs, Butter"
3361,"Bread, Milk, Biscuits, Eggs, Butter, Cheese, Beer"
3362,"Beer, Biscuits, Jam, Butter"
3363,"Eggs, Jam"
3364,"Bread, Milk, Eggs, Butter, Diapers, Beer"
3365,"Milk, Chips, Diapers, Beer"
3366,"Biscuits, Chips, Eggs"
3367,Jam
3368,"Chips, Cheese"
3369,"Beer, Bread, Diapers, Butter"
3370,"Biscuits, Chips"
3371,"Bread, Chips, Milk, Butter"
3372,"Milk, Butter"
3373,"Jam, Milk, Eggs, Butter"
3374,Milk
3375,Eggs
3376,"Bread, Diapers, Beer"
3377,"Bread, Milk, Biscuits, Butter, Diapers, Beer"
3378,"Milk, Butter"
3379,"Biscuits, Milk, Eggs"
3380,"Milk, Bread"
3381,"Bread, Chips, Milk, Butter"
3382,"Milk, Eggs, Jam"
3383,"Bread, Biscuits, Eggs, Diapers, Beer"
3384,"Bread, Chips, Butter, Beer"
3385,"Bread, Butter"
3386,Butter
3387,"Beer, Bread, Diapers, Cheese"
3388,"Biscuits, Milk, Jam, Butter"
3389,"Beer, Diapers, Butter"
3390,"Biscuits, Chips, Beer"
3391,"Milk, Beer"
3392,"Milk, Beer"
3393,"Biscuits, Eggs"
3394,"Eggs, Butter"
3395,"Biscuits, Milk, Chips, Eggs"
3396,"Biscuits, Milk, Chips"
3397,"Chips, Beer"
3398,"Beer, Milk, Butter"
3399,"Bread, Milk, Butter, Diapers, Chips, Beer"
3400,"Biscuits, Bread"
3401,"Bread, Milk, Butter, Cheese, Chips, Beer"
3402,"Bread, Milk, Eggs, Butter"
3403,"Biscuits, Bread, Butter"
3404,"Bread, Chips, Butter"
3405,"Bread, Milk, Eggs, Butter"
3406,"Biscuits, Milk"
3407,"Bread, Biscuits, Eggs, Butter, Diapers, Beer"
3408,"Bread, Biscuits, Eggs, Butter, Diapers, Beer"
3409,"Eggs, Cheese"
3410,"Milk, Cheese, Eggs, Butter, Diapers, Beer"
3411,"Beer, Biscuits, Butter"
3412,"Biscuits, Jam, Cheese, Diapers, Beer"
3413,"Milk, Beer"
3414,"Cheese, Milk, Butter"
3415,"Cheese, Eggs, Butter"
3416,"Cheese, Milk, Beer"
3417,"Milk, Eggs"
3418,"Bread, Milk, Biscuits, Butter, Chips"
3419,"Bread, Milk, Biscuits, Eggs, Butter"
3420,"Bread, Milk, Diapers, Chips, Beer"
3421,"Jam, Biscuits, Eggs, Butter"
3422,"Diapers, Bread, Eggs, Biscuits"
3423,"Bread, Milk"
3424,"Diapers, Bread, Eggs, Butter"
3425,"Bread, Eggs, Butter"
3426,"Milk, Eggs"
3427,"Cheese, Biscuits, Eggs, Butter"
3428,"Milk, Eggs"
3429,"Cheese, Chips, Biscuits, Beer"
3430,"Milk, Butter"
3431,"Chips, Eggs, Butter"
3432,"Chips, Eggs, Butter"
3433,"Bread, Milk, Cheese, Eggs, Butter"
3434,"Cheese, Biscuits, Jam, Butter"
3435,"Bread, Biscuits, Jam, Butter, Chips"
3436,"Milk, Beer"
3437,"Beer, Milk, Butter"
3438,"Jam, Butter"
3439,"Bread, Milk, Eggs, Butter"
3440,"Bread, Milk, Butter, Cheese, Chips, Beer"
3441,"Bread, Milk, Butter, Cheese, Diapers, Beer"
3442,"Biscuits, Jam"
3443,"Cheese, Bread, Butter"
3444,"Milk, Chips, Diapers, Beer"
3445,"Biscuits, Bread, Milk, Butter"
3446,"Cheese, Bread, Milk, Butter"
3447,"Bread, Milk, Diapers"
3448,"Cheese, Milk, Diapers, Butter"
3449,"Milk, Chips, Eggs"
3450,"Bread, Milk, Eggs, Cheese, Diapers, Beer"
3451,"Cheese, Eggs, Butter"
3452,"Chips, Cheese"
3453,"Biscuits, Bread"
3454,"Biscuits, Eggs"
3455,"Milk, Eggs, Butter, Diapers, Beer"
3456,"Beer, Bread, Diapers, Butter"
3457,"Bread, Milk, Jam, Butter, Cheese, Beer"
3458,"Biscuits, Jam, Beer"
3459,"Bread, Milk"
3460,"Chips, Butter"
3461,"Biscuits, Milk, Butter"
3462,"Bread, Eggs, Jam, Cheese, Butter, Diapers, Beer"
3463,"Beer, Bread, Diapers, Butter"
3464,"Bread, Eggs"
3465,"Beer, Milk, Butter"
3466,"Diapers, Jam, Beer"
3467,"Bread, Eggs, Butter, Diapers, Beer"
3468,"Biscuits, Eggs"
3469,"Bread, Milk, Biscuits, Eggs, Butter"
3470,"Milk, Biscuits, Butter, Cheese, Chips"
3471,"Biscuits, Bread, Eggs, Butter"
3472,"Jam, Beer, Eggs, Butter"
3473,"Bread, Milk, Biscuits, Eggs, Jam, Butter, Chips"
3474,Milk
3475,"Bread, Milk, Diapers, Butter"
3476,Beer
3477,"Cheese, Jam, Beer"
3478,"Chips, Eggs, Cheese"
3479,"Milk, Chips"
3480,"Milk, Biscuits, Eggs, Butter, Chips"
3481,"Biscuits, Bread, Chips, Milk"
3482,"Biscuits, Bread, Jam"
3483,"Diapers, Bread, Eggs, Butter"
3484,"Bread, Butter, Beer"
3485,"Diapers, Eggs, Beer"
3486,Chips
3487,Biscuits
3488,"Biscuits, Bread, Milk, Eggs"
3489,"Milk, Cheese"
3490,"Bread, Milk, Eggs, Butter, Chips"
3491,"Beer, Butter"
3492,"Chips, Cheese"
3493,"Chips, Eggs"
3494,"Cheese, Biscuits, Jam, Butter"
3495,"Bread, Eggs, Butter"
3496,"Biscuits, Cheese"
3497,"Bread, Cheese, Eggs, Butter, Diapers"
3498,"Cheese, Milk, Butter"
3499,"Biscuits, Milk"
3500,"Biscuits, Bread, Chips, Beer"
3501,"Bread, Butter, Beer"
3502,"Biscuits, Bread, Cheese"
3503,"Cheese, Eggs, Butter"
3504,"Diapers, Jam"
3505,"Bread, Eggs, Butter"
3506,"Milk, Chips"
3507,"Beer, Diapers, Butter"
3508,"Biscuits, Cheese"
3509,"Eggs, Beer"
3510,"Biscuits, Milk"
3511,"Bread, Cheese"
3512,"Bread, Biscuits, Jam, Eggs, Butter, Diapers, Chips, Beer"
3513,"Bread, Milk, Eggs"
3514,"Bread, Milk, Butter"
3515,"Bread, Milk, Eggs"
3516,Biscuits
3517,"Biscuits, Milk, Eggs"
3518,"Bread, Eggs, Butter"
3519,"Diapers, Chips, Butter"
3520,"Bread, Jam, Butter"
3521,"Diapers, Chips, Beer"
3522,"Beer, Biscuits, Butter"
3523,"Bread, Butter"
3524,"Biscuits, Bread, Eggs, Butter"
3525,"Jam, Beer"
3526,"Bread, Diapers, Butter"
3527,"Eggs, Butter"
3528,"Cheese, Eggs, Beer"
3529,Milk
3530,"Biscuits, Bread, Eggs, Beer"
3531,"Bread, Milk, Cheese"
3532,"Milk, Butter"
3533,"Biscuits, Milk, Jam"
3534,"Bread, Chips, Butter, Beer"
3535,"Beer, Diapers, Butter"
3536,"Bread, Milk, Jam, Butter, Chips"
3537,"Biscuits, Bread, Chips"
3538,"Bread, Biscuits, Jam, Eggs, Butter"
3539,"Chips, Cheese"
3540,"Bread, Chips, Diapers, Beer"
3541,"Bread, Chips, Milk, Butter"
3542,"Eggs, Butter"
3543,"Milk, Chips"
3544,"Biscuits, Butter"
3545,"Milk, Eggs"
3546,"Bread, Milk, Cheese, Eggs, Butter, Diapers, Chips, Beer"
3547,"Biscuits, Bread, Milk, Butter"
3548,"Beer, Milk, Butter"
3549,"Bread, Cheese, Eggs, Butter, Diapers, Beer"
3550,"Milk, Eggs"
3551,"Bread, Eggs, Butter"
3552,"Milk, Eggs, Butter, Cheese, Diapers, Chips"
3553,"Milk, Butter"
3554,"Bread, Butter"
3555,"Jam, Milk, Eggs, Beer"
3556,"Bread, Biscuits, Butter, Diapers, Beer"
3557,"Bread, Butter"
3558,"Biscuits, Milk, Diapers, Beer"
3559,"Milk, Eggs, Cheese"
3560,"Biscuits, Milk, Jam"
3561,"Chips, Butter"
3562,"Bread, Chips, Eggs, Butter"
3563,"Bread, Eggs, Butter, Cheese"
3564,"Jam, Butter"
3565,"Chips, Butter"
3566,"Cheese, Beer"
3567,"Bread, Milk, Butter"
3568,"Bread, Milk, Biscuits, Diapers, Chips"
3569,"Beer, Butter"
3570,"Milk, Butter"
3571,"Diapers, Eggs, Butter"
3572,"Biscuits, Bread, Chips, Butter"
3573,"Cheese, Biscuits, Butter"
3574,"Biscuits, Milk, Diapers, Cheese"
3575,"Milk, Chips, Butter"
3576,"Bread, Eggs"
3577,"Bread, Milk, Butter"
3578,"Biscuits, Bread, Butter, Beer"
3579,"Cheese, Beer, Bread, Butter"
3580,"Diapers, Beer"
3581,"Eggs, Beer"
3582,"Diapers, Jam"
3583,"Bread, Milk, Butter, Diapers, Chips, Beer"
3584,"Milk, Butter"
3585,"Biscuits, Bread, Butter"
3586,"Jam, Milk, Eggs, Butter"
3587,"Milk, Beer"
3588,"Milk, Chips"
3589,"Cheese, Chips, Eggs, Butter"
3590,"Milk, Biscuits, Jam, Cheese, Chips"
3591,"Bread, Cheese, Eggs, Butter, Chips"
3592,"Beer, Diapers, Butter"
3593,"Bread, Jam, Eggs, Butter, Chips, Beer"
3594,"Cheese, Bread, Beer"
3595,"Chips, Eggs, Beer"
3596,"Cheese, Chips, Butter"
3597,"Milk, Diapers"
3598,"Cheese, Eggs, Jam"
3599,"Eggs, Butter"
3600,"Bread, Milk, Cheese"
3601,"Chips, Jam"
3602,"Milk, Eggs"
3603,"Milk, Eggs"
3604,"Milk, Beer"
3605,"Bread, Milk, Biscuits, Butter, Cheese"
3606,"Bread, Milk, Butter"
3607,"Milk, Chips, Eggs, Butter"
3608,"Bread, Milk, Butter, Diapers, Beer"
3609,"Beer, Bread, Milk, Butter"
3610,"Diapers, Chips, Beer"
3611,"Biscuits, Eggs, Butter"
3612,"Bread, Milk, Eggs, Butter, Cheese, Diapers, Chips, Beer"
3613,Cheese
3614,"Beer, Milk, Diapers, Butter"
3615,"Bread, Diapers, Butter, Cheese"
3616,"Bread, Chips, Milk, Butter"
3617,"Bread, Butter"
3618,Cheese
3619,"Milk, Chips"
3620,"Milk, Jam"
3621,"Cheese, Beer"
3622,"Milk, Eggs, Beer"
3623,"Eggs, Butter"
3624,"Bread, Jam"
3625,"Bread, Butter, Diapers, Chips, Beer"
3626,"Bread, Chips, Eggs, Butter"
3627,"Bread, Chips"
3628,"Cheese, Beer"
3629,"Diapers, Cheese"
3630,"Milk, Cheese"
3631,"Biscuits, Milk, Eggs"
3632,Chips
3633,"Cheese, Butter"
3634,"Jam, Butter"
3635,"Milk, Butter"
3636,"Bread, Milk, Cheese, Butter, Chips"
3637,"Biscuits, Milk, Butter"
3638,"Bread, Milk, Biscuits, Eggs, Butter, Beer"
3639,"Biscuits, Jam, Diapers, Chips, Beer"
3640,"Bread, Milk, Diapers, Butter"
3641,"Bread, Diapers, Butter"
3642,"Biscuits, Diapers, Beer"
3643,"Milk, Diapers"
3644,"Jam, Milk, Eggs, Butter"
3645,"Jam, Biscuits, Eggs, Butter"
3646,"Bread, Milk, Eggs, Butter, Cheese, Diapers"
3647,"Biscuits, Milk"
3648,"Bread, Milk, Cheese"
3649,"Milk, Cheese"
3650,"Bread, Butter"
3651,"Bread, Milk, Jam, Butter, Diapers, Beer"
3652,"Bread, Eggs, Butter"
3653,"Cheese, Butter"
3654,"Diapers, Milk"
3655,Milk
3656,"Bread, Jam, Butter, Diapers, Chips"
3657,"Biscuits, Milk, Eggs, Beer"
3658,"Bread, Biscuits, Eggs, Cheese, Diapers, Beer"
3659,"Biscuits, Milk"
3660,"Beer, Biscuits, Butter"
3661,"Biscuits, Bread, Chips, Beer"
3662,"Bread, Milk, Cheese, Jam, Eggs, Butter"
3663,"Bread, Chips, Diapers, Cheese"
3664,"Chips, Beer"
3665,"Bread, Chips, Diapers, Beer"
3666,"Bread, Eggs, Butter"
3667,"Biscuits, Milk, Jam"
3668,"Bread, Butter"
3669,"Bread, Eggs, Butter"
3670,Butter
3671,"Bread, Milk, Biscuits, Eggs, Chips"
3672,"Biscuits, Bread, Butter"
3673,"Bread, Butter"
3674,"Cheese, Eggs, Beer"
3675,"Biscuits, Chips"
3676,"Beer, Diapers, Butter"
3677,"Bread, Diapers, Butter"
3678,"Bread, Butter"
3679,"Milk, Chips, Diapers, Beer"
3680,"Milk, Butter"
3681,"Eggs, Beer"
3682,"Biscuits, Milk, Eggs, Beer"
3683,"Bread, Butter"
3684,"Bread, Milk"
3685,Bread
3686,"Bread, Butter"
3687,"Cheese, Milk, Butter"
3688,"Milk, Chips, Jam"
3689,"Cheese, Chips, Biscuits, Butter"
3690,"Bread, Biscuits, Eggs, Butter, Cheese"
3691,"Beer, Milk, Butter"
3692,"Butter, Cheese"
3693,"Beer, Bread, Diapers, Jam"
3694,"Bread, Chips, Jam, Butter"
3695,"Milk, Biscuits, Butter, Diapers, Beer"
3696,"Bread, Cheese"
3697,"Beer, Bread, Milk, Butter"
3698,"Milk, Biscuits, Eggs, Diapers, Beer"
3699,Chips
3700,"Jam, Eggs, Butter"
